"Status type","Status note","Key","Scientific or Common Name","Date","Location","Grid Reference","Abundance","Sex/Stage","Record Type","Observer","Determiner","Comments","Determination Type","Determination Comment"
"","",1197,"Coenosia tigrina","2019-05-21","Chester Zoo Nature Reserve","SJ407708","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708423""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Varied grassland""] ","Requires Confirmation",""
"","",1198,"Coenosia infantula","2019-05-21","Chester Zoo Nature Reserve","SJ407708","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708422""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Likely""] [Sample Comment: ""Varied grassland""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1199,"Fannia serena","2019-05-21","Chester Zoo Nature Reserve","SJ407708","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708421""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Varied grassland""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1199,"Fannia serena","2019-05-21","Chester Zoo Nature Reserve","SJ407708","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708421""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Varied grassland""] ","Requires Confirmation",""
"","",1201,"Anthomyia liturata","2019-05-21","Chester Zoo Nature Reserve","SJ407708","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708419""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Varied grassland""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"","",1202,"Scathophaga stercoraria","2019-05-21","Chester Zoo Nature Reserve","SJ407707","frequent","Adult mixed","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708418""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Pond area""] ","Requires Confirmation",""
"","",1203,"Melanomya nana","2019-05-21","Chester Zoo Nature Reserve","SJ407707","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708417""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Pond area""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"","",1204,"Schoenomyza litorella","2019-05-21","Chester Zoo Nature Reserve","SJ406707","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708416""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Sown flower meadow""] ","Requires Confirmation",""
"","",1205,"Helina reversio","2019-05-21","Chester Zoo Nature Reserve","SJ406707","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708415""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Sown flower meadow""] ","Requires Confirmation",""
"","",1206,"Helina lasiophthalma","2019-05-21","Chester Zoo Nature Reserve","SJ406707","3","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708414""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Sown flower meadow""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1207,"Pegoplata infirma","2019-05-21","Chester Zoo Nature Reserve","SJ406707","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708413""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Sown flower meadow""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1207,"Pegoplata infirma","2019-05-21","Chester Zoo Nature Reserve","SJ406707","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708413""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Sown flower meadow""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"","",1208,"Anthomyia liturata","2019-05-21","Chester Zoo Nature Reserve","SJ406707","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708412""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Sown flower meadow""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"","",1209,"Phasia pusilla","2019-05-21","Chester Zoo Nature Reserve","SJ406706","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708411""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Grassy meadow""] [Verifier: ""Matt Smith""] [Verified on: ""04/02/2020""] ","Considered correct","Verified by  Matt Smith 04/02/2020"
"","",1210,"Scathophaga stercoraria","2019-05-21","Chester Zoo Nature Reserve","SJ406706","frequent","Adult","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708410""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Grassy meadow""] ","Requires Confirmation",""
"","",1211,"Sarcophaga subvicina","2019-05-21","Chester Zoo Nature Reserve","SJ406706","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708409""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Grassy meadow""] [Verifier: ""Daniel Whitmore""] [Verified on: ""22/02/2020""] ","Considered correct","Verified by  Daniel Whitmore 22/02/2020"
"","",1212,"Bellardia pandia","2019-05-21","Chester Zoo Nature Reserve","SJ406706","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708408""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Grassy meadow""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1213,"Scathophaga stercoraria","2019-08-30","Burton Marsh","SJ301745","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708407""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Roadside verge""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1213,"Scathophaga stercoraria","2019-08-30","Burton Marsh","SJ301745","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708407""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Roadside verge""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 3f""; Sex: ""mixed""; Stage: ""adult""]",1214,"Scathophaga litorea","2019-08-30","Burton Marsh","SJ301745","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708406""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Roadside verge""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 3f""; Sex: ""mixed""; Stage: ""adult""]",1214,"Scathophaga litorea","2019-08-30","Burton Marsh","SJ301745","3","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708406""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Roadside verge""] ","Requires Confirmation",""
"","",1215,"Lispocephala erythrocera","2019-08-30","Burton Marsh","SJ301745","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708405""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt-marsh""] ","Requires Confirmation",""
"","",1216,"Helina reversio","2019-08-30","Burton Marsh","SJ301745","3","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708404""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Roadside verge""] ","Requires Confirmation",""
"","",1217,"Coenosia verralli","2019-08-30","Burton Marsh","SJ301745","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708403""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt-marsh""] ","Requires Confirmation",""
"","",1218,"Coenosia pumila","2019-08-30","Burton Marsh","SJ301745","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708402""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt-marsh""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1219,"Pegoplata aestiva","2019-08-30","Burton Marsh","SJ301745","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708401""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Roadside verge""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1219,"Pegoplata aestiva","2019-08-30","Burton Marsh","SJ301745","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708401""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Roadside verge""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1220,"Hylemya variata","2019-08-30","Burton Marsh","SJ301745","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708400""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Roadside verge""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1220,"Hylemya variata","2019-08-30","Burton Marsh","SJ301745","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708400""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Roadside verge""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"","",1221,"Delia echinata","2019-08-30","Burton Marsh","SJ301745","1","Adult male","Trapped (netted)"," Phil Brighton"," Michael Ackland","[iRecord Key: ""iBRC12708399""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""To be confirmed by DMA""] [Sample Comment: ""Roadside verge""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Correct","Verified by  Phil Brighton 11/02/2020"
"","",1222,"Scathophaga litorea","2019-08-30","Burton Marsh","SJ301738","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708398""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Woodland edge""] ","Requires Confirmation",""
"","",1224,"Scathophaga stercoraria","2019-08-30","Burton Marsh","SJ300739","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708396""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh/reedbed""] ","Requires Confirmation",""
"","",1225,"Scathophaga litorea","2019-08-30","Burton Marsh","SJ300739","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708395""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh/reedbed""] ","Requires Confirmation",""
"","",1226,"Coenosia pumila","2019-08-30","Burton Marsh","SJ300739","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708394""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh/reedbed""] ","Requires Confirmation",""
"","",1227,"Fannia rondanii","2019-08-30","Burton Marsh","SJ300739","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708393""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh/reedbed""] ","Requires Confirmation",""
"","",1228,"Pegoplata infirma","2019-08-30","Burton Marsh","SJ300739","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708392""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh/reedbed""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"","",1229,"Delia platura","2019-08-30","Burton Marsh","SJ300739","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708391""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh/reedbed""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"","",1230,"Scathophaga stercoraria","2019-08-30","Burton Marsh","SJ300738","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708390""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] ","Requires Confirmation",""
"","",1231,"Hebecnema nigra","2019-08-30","Burton Marsh","SJ300738","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708389""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] ","Requires Confirmation",""
"","",1232,"Coenosia tigrina","2019-08-30","Denhall Quay","SJ290759","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708388""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh inner edge""] ","Requires Confirmation",""
"","",1233,"Fannia serena","2019-08-30","Denhall Quay","SJ290759","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708387""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh inner edge""] ","Requires Confirmation",""
"","",1234,"Botanophila sonchi","2019-08-30","Denhall Quay","SJ290759","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708386""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh inner edge""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1235,"Scathophaga litorea","2019-08-30","Denhall Quay","SJ288760","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708385""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1235,"Scathophaga litorea","2019-08-30","Denhall Quay","SJ288760","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708385""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1236,"Scathophaga litorea","2019-08-30","Denhall Quay","SJ287759","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708384""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh with sea aster""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1236,"Scathophaga litorea","2019-08-30","Denhall Quay","SJ287759","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708384""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh with sea aster""] ","Requires Confirmation",""
"","",1237,"Adia cinerella","2019-08-30","Denhall Quay","SJ287759","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708383""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh with sea aster""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"","",1238,"Scathophaga litorea","2019-08-30","Denhall Quay","SJ286759","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708382""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh with sea aster""] ","Requires Confirmation",""
"","",1239,"Pollenia pediculata","2019-08-30","Denhall Quay","SJ286759","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708381""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh with sea aster""] [Verifier: ""Olga Retka""] [Verified on: ""07/02/2022""] ","Considered correct","Verified by  Olga Retka 07/02/2022"
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1240,"Adia cinerella","2019-08-30","Denhall Quay","SJ286759","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708380""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh with sea aster""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1240,"Adia cinerella","2019-08-30","Denhall Quay","SJ286759","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12708380""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Salt marsh with sea aster""] [Verifier: ""Phil Brighton""] [Verified on: ""11/02/2020""] ","Considered correct","Verified by  Phil Brighton 11/02/2020"
"","",1241,"Sciurus carolinensis","2020-01-29","Hockenhull Platts SJ46S","SJ47746574","1","","Field record"," chester joe","","[iRecord Key: ""iBRC12707436""] [Source: ""iRecord | iRecord mammals""] [Verifier: ""Tony Parker""] [Verified on: ""05/02/2020""] ","Correct","Verified by  Tony Parker 05/02/2020"
"","",1242,"Sciurus carolinensis","2020-01-29","Hockenhull Platts SJ46S","SJ47666573","1","","Field record"," chester joe","","[iRecord Key: ""iBRC12707435""] [Source: ""iRecord | iRecord mammals""] [Verifier: ""Tony Parker""] [Verified on: ""05/02/2020""] ","Correct","Verified by  Tony Parker 05/02/2020"
"","",1243,"Talpa europaea","2020-01-30","Hockenhull Platts SJ46S","SJ47726546","1","","Field record"," chester joe","","[iRecord Key: ""iBRC12707429""] [Source: ""iRecord | iRecord mammals""] [Verifier: ""Tony Parker""] [Verified on: ""05/02/2020""] ","Correct","Verified by  Tony Parker 05/02/2020"
"","",1244,"Sciurus carolinensis","2020-01-30","Chester Zoo Nature Reserve ","SJ40747082","1","","Field record"," chester joe","","[iRecord Key: ""iBRC12707427""] [Source: ""iRecord | iRecord mammals""] [Verifier: ""Tony Parker""] [Verified on: ""05/02/2020""] ","Correct","Verified by  Tony Parker 05/02/2020"
"","",1245,"Oryctolagus cuniculus","2020-01-30","Chester Zoo Nature Reserve ","SJ40887075","1","","Field record"," chester joe","","[iRecord Key: ""iBRC12707426""] [Source: ""iRecord | iRecord mammals""] [Verifier: ""Tony Parker""] [Verified on: ""05/02/2020""] ","Correct","Verified by  Tony Parker 05/02/2020"
"","",1246,"Myotis nattereri","2018-06-14","Brownslow House","SJ655773","6","","Field record"," Lucy Gibson","Lucy Gibson","[iRecord Key: ""iBRC12707408""] [Source: ""iRecord | iRecord general data""] [Recorder certainty: ""Likely""] [Sample Comment: ""six bats seen returning to roost under ridge tile during dawn survey""] [Verifier: ""Tony Parker""] [Verified on: ""05/02/2020""] ","Correct","Verified by  Tony Parker 05/02/2020"
"","",1247,"Liancalus virens","2019-10-28","Barnton","SJ641750","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707377""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""On wall of house""] [Sample Comment: ""Garden""] [Verifier: ""Glenn Rostron""] [Verified on: ""08/05/2020""] ","Considered correct","Verified by  Glenn Rostron 08/05/2020"
"","",1248,"Platypalpus cothurnatus","2019-05-22","Brookhouse Moss","SJ806618","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707340""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Dry woodland""] ","Requires Confirmation",""
"","",1249,"Ocydromia glabricula","2019-05-22","Brookhouse Moss","SJ806618","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707339""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Dry woodland""] ","Requires Confirmation",""
"","",1250,"Empis stercorea","2019-05-22","Brookhouse Moss","SJ805619","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707338""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Uncertain""] [Sample Comment: ""Herbage at woodland edge""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1251,"Empis praevia","2019-05-22","Brookhouse Moss","SJ805619","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707337""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1251,"Empis praevia","2019-05-22","Brookhouse Moss","SJ805619","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707337""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""2m, 5f""; Sex: ""mixed""; Stage: ""adult""]",1252,"Gymnopternus metallicus","2019-05-22","Brookhouse Moss","SJ805619","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707336""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"Cloned","[Count of sex or stage: ""2m, 5f""; Sex: ""mixed""; Stage: ""adult""]",1252,"Gymnopternus metallicus","2019-05-22","Brookhouse Moss","SJ805619","5","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707336""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1253,"Bicellaria vana","2019-05-22","Brookhouse Moss","SJ805618","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707335""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1253,"Bicellaria vana","2019-05-22","Brookhouse Moss","SJ805618","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707335""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"","",1254,"Rhamphomyia tibiella","2019-05-22","Brookhouse Moss","SJ805618","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707334""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"","",1255,"Empis tessellata","2019-05-22","Brookhouse Moss","SJ805618","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707333""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1256,"Empis praevia","2019-05-22","Brookhouse Moss","SJ805618","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707332""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1256,"Empis praevia","2019-05-22","Brookhouse Moss","SJ805618","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707332""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
