"Key","ID","RecordKey","External key","Source","Rank","Taxon","Common name","Taxon group","Kingdom","Order","Family","TaxonVersionKey","Site name","Original map ref","Latitude","Longitude","Projection (input)","Precision","Output map ref","Projection (output)","Biotope","VC number","Vice County","Date interpreted","Date from","Date to","Date type","Sample method","Recorder","Determiner","Recorder certainty","Sex","Stage","Count of sex or stage","Zero abundance","Comment","Sample comment","Images","Input on date","Last edited on date","Verification status 1","Verification status 2","Query","Verifier","Verified on","Licence","Automated checks"
1549,"12706485","iBRC12706485","","iRecord | iRecord Import","Species","Neoascia podagrica","","insect - true fly (Diptera)","Animalia","Diptera","Syrphidae","NBNSYS0000007030","Burton Marsh","SJ301745","53.2633287811264","-3.04865029352068","OSGB","100","SJ301745","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Roadside verge","","30/01/2020 17:55","09/02/2020 18:06","Accepted","Considered correct","","Morris, Roger","09/02/2020 18:06","","Failed checks"
1550,"12706484","iBRC12706484","","iRecord | iRecord Import","Species","Melanostoma mellinum","","insect - true fly (Diptera)","Animalia","Diptera","Syrphidae","NBNSYS0000006866","Burton Marsh","SJ301745","53.2633287811264","-3.04865029352068","OSGB","100","SJ301745","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","3m, 2f","false","","Roadside verge","","30/01/2020 17:55","09/02/2020 18:06","Accepted","Considered correct","","Morris, Roger","09/02/2020 18:06","","Failed checks"
1551,"12706483","iBRC12706483","","iRecord | iRecord Import","Species","Eristalis tenax","","insect - true fly (Diptera)","Animalia","Diptera","Syrphidae","NBNSYS0000007054","Burton Marsh","SJ301745","53.2633287811264","-3.04865029352068","OSGB","100","SJ301745","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Salt-marsh","","30/01/2020 17:55","09/02/2020 18:06","Accepted","Considered correct","","Morris, Roger","09/02/2020 18:06","","Passed checks"
1552,"12706482","iBRC12706482","","iRecord | iRecord Import","Species","Platycheirus clypeatus","","insect - true fly (Diptera)","Animalia","Diptera","Syrphidae","NBNSYS0100022739","Burton Marsh","SJ300739","53.2579232310216","-3.05001709068812","OSGB","100","SJ300739","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","1m, 1f","false","","Salt marsh/reedbed","","30/01/2020 17:55","09/02/2020 18:06","Accepted","Considered correct","","Morris, Roger","09/02/2020 18:06","","Failed checks"
1553,"12706481","iBRC12706481","","iRecord | iRecord Import","Species","Melanostoma mellinum","","insect - true fly (Diptera)","Animalia","Diptera","Syrphidae","NBNSYS0000006866","Burton Marsh","SJ300739","53.2579232310216","-3.05001709068812","OSGB","100","SJ300739","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","3m, 1f","false","","Salt marsh/reedbed","","30/01/2020 17:55","09/02/2020 18:06","Accepted","Considered correct","","Morris, Roger","09/02/2020 18:06","","Failed checks"
1554,"12706480","iBRC12706480","","iRecord | iRecord Import","Species","Platycheirus angustatus","","insect - true fly (Diptera)","Animalia","Diptera","Syrphidae","NBNSYS0000006872","Denhall Quay","SJ290759","53.2757646662523","-3.06545125020135","OSGB","100","SJ290759","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","1m, 1f","false","","Salt marsh inner edge","","30/01/2020 17:55","09/02/2020 18:06","Accepted","Considered correct","","Morris, Roger","09/02/2020 18:06","","Failed checks"
1555,"12706479","iBRC12706479","","iRecord | iRecord Import","Species","Melanostoma mellinum","","insect - true fly (Diptera)","Animalia","Diptera","Syrphidae","NBNSYS0000006866","Denhall Quay","SJ290759","53.2757646662523","-3.06545125020135","OSGB","100","SJ290759","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","2","false","","Salt marsh inner edge","","30/01/2020 17:55","09/02/2020 18:06","Accepted","Considered correct","","Morris, Roger","09/02/2020 18:06","","Failed checks"
1556,"12706478","iBRC12706478","","iRecord | iRecord Import","Species","Melanostoma mellinum","","insect - true fly (Diptera)","Animalia","Diptera","Syrphidae","NBNSYS0000006866","Denhall Quay","SJ288760","53.2766365464309","-3.06847236932632","OSGB","100","SJ288760","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Salt marsh","","30/01/2020 17:55","09/02/2020 18:06","Accepted","Considered correct","","Morris, Roger","09/02/2020 18:06","","Failed checks"
1557,"12706477","iBRC12706477","","iRecord | iRecord Import","Species","Melanostoma mellinum","","insect - true fly (Diptera)","Animalia","Diptera","Syrphidae","NBNSYS0000006866","Denhall Quay","SJ287759","53.2757243813015","-3.06994929851548","OSGB","100","SJ287759","OSGB","","58","Cheshire","30/08/2019","2019-08-30","2019-08-30","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Salt marsh with sea aster","","30/01/2020 17:55","09/02/2020 18:06","Accepted","Considered correct","","Morris, Roger","09/02/2020 18:06","","Failed checks"
1558,"12706352","iBRC12706352","","iRecord | iRecord general data","Species","Turdus iliacus","Redwing","bird","Animalia","Passeriformes","Turdidae","NHMSYS0000530673","Kelsall","SJ52456681","53.1962782984289","-2.71313235346084","OSGB","10","SJ52456681","OSGB","Arable and horticultural land","58","Cheshire","30/01/2020","2020-01-30","2020-01-30","D","","Richardson, Steve","","Certain","not recorded","adult","25","false","","","o_1dvrof9pl1a0516851ol8hqp15bsh.jpg; ; CC BY-NC | o_1dvrof9pi1ien1g071r4h1c4r1ad6g.jpg; ; CC BY-NC | o_1dvrof9pc13cb65qeid4hu12b4f.jpg; ; CC BY-NC","30/01/2020 17:38","30/01/2020 17:38","Unconfirmed","Not reviewed","","","","","Passed checks"
1559,"12706335","iBRC12706335","","iRecord | iRecord Import","Species","Tipula lunata","","insect - true fly (Diptera)","Animalia","Diptera","Tipulidae","NBNSYS0000008025","Brookhouse Moss","SJ805620","53.1552224237232","-2.29231212015264","OSGB","100","SJ805620","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Washington, Clive","Brighton, Phil","Certain","female","Adult","1","false","","Woodland","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1560,"12706334","iBRC12706334","","iRecord | iRecord Import","Species","Tricyphona immaculata","","insect - true fly (Diptera)","Animalia","Diptera","Pediciidae","NBNSYS0100005893","Brookhouse Moss","SJ805619","53.1543235425511","-2.29230600943861","OSGB","100","SJ805619","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Wet woodland","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1561,"12706333","iBRC12706333","","iRecord | iRecord Import","Species","Prionocera turcica","","insect - true fly (Diptera)","Animalia","Diptera","Tipulidae","NBNSYS0000007962","Brookhouse Moss","SJ805619","53.1543235425511","-2.29230600943861","OSGB","100","SJ805619","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Likely","female","Adult","1","false","","Wet woodland","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1562,"12706332","iBRC12706332","","iRecord | iRecord Import","Species","Phylidorea squalens","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0100004604","Brookhouse Moss","SJ805619","53.1543235425511","-2.29230600943861","OSGB","100","SJ805619","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","4m, 3f","false","","Wet woodland","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1563,"12706331","iBRC12706331","","iRecord | iRecord Import","Species","Limonia macrostigma","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008057","Brookhouse Moss","SJ805619","53.1543235425511","-2.29230600943861","OSGB","100","SJ805619","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Wet woodland","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1564,"12706330","iBRC12706330","","iRecord | iRecord Import","Species","Helius longirostris","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008112","Brookhouse Moss","SJ805619","53.1543235425511","-2.29230600943861","OSGB","100","SJ805619","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Wet woodland","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1565,"12706329","iBRC12706329","","iRecord | iRecord Import","Species","Euphylidorea meigenii","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0100003143","Brookhouse Moss","SJ805619","53.1543235425511","-2.29230600943861","OSGB","100","SJ805619","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Swan, jack","Brighton, Phil","Certain","mixed","Adult","1m, 1f","false","","Basin mire with birch scrub","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1566,"12706328","iBRC12706328","","iRecord | iRecord Import","Species","Tipula variicornis","","insect - true fly (Diptera)","Animalia","Diptera","Tipulidae","NBNSYS0000007986","Brookhouse Moss","SJ805618","53.1534246612419","-2.29229989905164","OSGB","100","SJ805618","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Basin mire with birch scrub","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1567,"12706327","iBRC12706327","","iRecord | iRecord Import","Species","Phylidorea squalens","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0100004604","Brookhouse Moss","SJ805618","53.1534246612419","-2.29229989905164","OSGB","100","SJ805618","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Basin mire with birch scrub","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1568,"12706326","iBRC12706326","","iRecord | iRecord Import","Species","Euphylidorea meigenii","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0100003143","Brookhouse Moss","SJ805618","53.1534246612419","-2.29229989905164","OSGB","100","SJ805618","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Basin mire with birch scrub","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1569,"12706325","iBRC12706325","","iRecord | iRecord Import","Species","Ormosia depilata","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008237","Oakhanger Moss","SJ768552","53.09394975834","-2.34714800675427","OSGB","100","SJ768552","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Wet woodland","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1570,"12706324","iBRC12706324","","iRecord | iRecord Import","Species","Molophilus obscurus","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008266","Oakhanger Moss","SJ768552","53.09394975834","-2.34714800675427","OSGB","100","SJ768552","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Wet woodland","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1571,"12706323","iBRC12706323","","iRecord | iRecord Import","Species","Idioptera pulchella","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0100003588","Oakhanger Moss","SJ768552","53.09394975834","-2.34714800675427","OSGB","100","SJ768552","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","4","false","","Wet woodland","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1572,"12706322","iBRC12706322","","iRecord | iRecord Import","Species","Cheilotrichia cinerascens","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008206","Oakhanger Moss","SJ768552","53.09394975834","-2.34714800675427","OSGB","100","SJ768552","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Wet woodland","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1573,"12706321","iBRC12706321","","iRecord | iRecord Import","Species","Tipula variicornis","","insect - true fly (Diptera)","Animalia","Diptera","Tipulidae","NBNSYS0000007986","Oakhanger Moss","SJ768551","53.0930508726635","-2.34714076687523","OSGB","100","SJ768551","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Basin mire with birch scrub","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1574,"12706320","iBRC12706320","","iRecord | iRecord Import","Species","Molophilus occultus","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008267","Oakhanger Moss","SJ768551","53.0930508726635","-2.34714076687523","OSGB","100","SJ768551","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","3m, 3f","false","","Basin mire with birch scrub","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1575,"12706319","iBRC12706319","","iRecord | iRecord Import","Species","Molophilus obscurus","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008266","Oakhanger Moss","SJ768551","53.0930508726635","-2.34714076687523","OSGB","100","SJ768551","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Likely","female","Adult","1","false","","Basin mire with birch scrub","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1576,"12706318","iBRC12706318","","iRecord | iRecord Import","Species","Tipula vernalis","","insect - true fly (Diptera)","Animalia","Diptera","Tipulidae","NBNSYS0000008028","Oakhanger Moss","SJ765552","53.0939365992538","-2.35162776881885","OSGB","100","SJ765552","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Flowery meadow","","30/01/2020 17:33","05/02/2021 11:46","Accepted","","","Boardman, Pete","05/02/2021 11:46","","Passed checks"
1577,"12706317","iBRC12706317","","iRecord | iRecord Import","Species","Limonia phragmitidis","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0100003762","Oakhanger Moss","SJ765552","53.0939365992538","-2.35162776881885","OSGB","100","SJ765552","OSGB","","58","Cheshire","22/05/2019","2019-05-22","2019-05-22","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Flowery meadow","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1578,"12706304","iBRC12706304","","iRecord | iRecord Import","Species","Cheilotrichia cinerascens","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008206","Barnton","SJ641749","53.2703184720119","-2.53900409981113","OSGB","100","SJ641749","OSGB","","58","Cheshire","29/03/2019","2019-03-29","2019-03-29","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","River bank","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1579,"12706303","iBRC12706303","","iRecord | iRecord Import","Species","Trichocera saltator","","insect - true fly (Diptera)","Animalia","Diptera","Trichoceridae","NBNSYS0000007959","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","15/01/2019","2019-01-15","2019-01-15","D","Net","Brighton, Phil","Brighton, Phil","Certain","mixed","Adult","1m, 1f","false","","Wadeson Way","","30/01/2020 17:33","30/01/2020 17:33","Unconfirmed","Not reviewed","","","","","Passed checks"
1580,"12706302","iBRC12706302","","iRecord | iRecord Import","Species","Trichocera annulata","","insect - true fly (Diptera)","Animalia","Diptera","Trichoceridae","NBNSYS0000007952","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","15/01/2019","2019-01-15","2019-01-15","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","4","false","","Wadeson Way","","30/01/2020 17:33","30/01/2020 17:33","Unconfirmed","Not reviewed","","","","","Passed checks"
1581,"12706301","iBRC12706301","","iRecord | iRecord Import","Species","Trichocera annulata","","insect - true fly (Diptera)","Animalia","Diptera","Trichoceridae","NBNSYS0000007952","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","08/01/2019","2019-01-08","2019-01-08","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","3","false","","Wadeson Way","","30/01/2020 17:33","30/01/2020 17:33","Unconfirmed","Not reviewed","","","","","Passed checks"
1582,"12706300","iBRC12706300","","iRecord | iRecord Import","Species","Tipula paludosa","","insect - true fly (Diptera)","Animalia","Diptera","Tipulidae","NBNSYS0000008041","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","09/09/2019","2019-09-09","2019-09-09","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","On outside of window","Wadeson Way","","30/01/2020 17:33","05/02/2021 11:46","Accepted","","","Boardman, Pete","05/02/2021 11:46","","Passed checks"
1583,"12706299","iBRC12706299","","iRecord | iRecord Import","Species","Tipula paludosa","","insect - true fly (Diptera)","Animalia","Diptera","Tipulidae","NBNSYS0000008041","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","28/07/2019","2019-07-28","2019-07-28","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","Dead in house","Wadeson Way","","30/01/2020 17:33","05/02/2021 11:46","Accepted","","","Boardman, Pete","05/02/2021 11:46","","Passed checks"
1584,"12706298","iBRC12706298","","iRecord | iRecord Import","Species","Tipula confusa","","insect - true fly (Diptera)","Animalia","Diptera","Tipulidae","NBNSYS0000158023","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","17/10/2019","2019-10-17","2019-10-17","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","On outside of house","Wadeson Way","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1585,"12706297","iBRC12706297","","iRecord | iRecord Import","Species","Rhipidia maculata","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0100005129","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","01/06/2019","2019-06-01","2019-06-01","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Wadeson Way","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1586,"12706296","iBRC12706296","","iRecord | iRecord Import","Species","Ptychoptera contaminata","","insect - true fly (Diptera)","Animalia","Diptera","Ptychopteridae","NBNSYS0000008277","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","08/08/2019","2019-08-08","2019-08-08","D","Net","Brighton, Elspeth","Brighton, Phil","Certain","female","Adult","1","false","In house","Wadeson Way","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1587,"12706295","iBRC12706295","","iRecord | iRecord Import","Species","Molophilus griseus","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008262","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","29/04/2019","2019-04-29","2019-04-29","D","Net","Brighton, Elspeth","Brighton, Phil","Certain","female","Adult","1","false","","Wadeson Way","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1588,"12706294","iBRC12706294","","iRecord | iRecord Import","Species","Molophilus griseus","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008262","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","21/04/2019","2019-04-21","2019-04-21","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Wadeson Way","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1589,"12706293","iBRC12706293","","iRecord | iRecord Import","Species","Cheilotrichia cinerascens","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008206","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","21/04/2019","2019-04-21","2019-04-21","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","4","false","","Wadeson Way","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1590,"12706292","iBRC12706292","","iRecord | iRecord Import","Species","Cheilotrichia cinerascens","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008206","Croft, garden","SJ637932","53.4347756238406","-2.54710466662511","OSGB","100","SJ637932","OSGB","","59","South Lancashire","06/04/2019","2019-04-06","2019-04-06","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Wadeson Way","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1591,"12706291","iBRC12706291","","iRecord | iRecord Import","Species","Tipula lunata","","insect - true fly (Diptera)","Animalia","Diptera","Tipulidae","NBNSYS0000008025","Cholmondeley Estate","SJ538492","53.0385214454088","-2.68972056448072","OSGB","100","SJ538492","OSGB","","58","Cheshire","03/06/2019","2019-06-03","2019-06-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Bickley Swamp","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1592,"12706290","iBRC12706290","","iRecord | iRecord Import","Species","Tipula luna","","insect - true fly (Diptera)","Animalia","Diptera","Tipulidae","NBNSYS0000008043","Cholmondeley Estate","SJ538492","53.0385214454088","-2.68972056448072","OSGB","100","SJ538492","OSGB","","58","Cheshire","03/06/2019","2019-06-03","2019-06-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Bickley Swamp","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1593,"12706289","iBRC12706289","","iRecord | iRecord Import","Species","Austrolimnophila ochracea","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008140","Cholmondeley Estate","SJ538492","53.0385214454088","-2.68972056448072","OSGB","100","SJ538492","OSGB","","58","Cheshire","03/06/2019","2019-06-03","2019-06-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","4","false","","Bickley Swamp","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1594,"12706288","iBRC12706288","","iRecord | iRecord Import","Species","Tipula unca","","insect - true fly (Diptera)","Animalia","Diptera","Tipulidae","NBNSYS0000008010","Cholmondeley Estate","SJ537491","53.0376139414776","-2.69119744138499","OSGB","100","SJ537491","OSGB","","58","Cheshire","03/06/2019","2019-06-03","2019-06-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Bickley Swamp","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1595,"12706287","iBRC12706287","","iRecord | iRecord Import","Species","Phylidorea ferruginea","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0100004599","Cholmondeley Estate","SJ537491","53.0376139414776","-2.69119744138499","OSGB","100","SJ537491","OSGB","","58","Cheshire","03/06/2019","2019-06-03","2019-06-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Bickley Swamp","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1596,"12706286","iBRC12706286","","iRecord | iRecord Import","Species","Molophilus griseus","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008262","Cholmondeley Estate","SJ537491","53.0376139414776","-2.69119744138499","OSGB","100","SJ537491","OSGB","","58","Cheshire","03/06/2019","2019-06-03","2019-06-03","D","Net","Brighton, Phil","Brighton, Phil","Certain","male","Adult","1","false","","Bickley Swamp","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
1597,"12706285","iBRC12706285","","iRecord | iRecord Import","Species","Limonia nubeculosa","","insect - true fly (Diptera)","Animalia","Diptera","Limoniidae","NBNSYS0000008061","Cholmondeley Estate","SJ537491","53.0376139414776","-2.69119744138499","OSGB","100","SJ537491","OSGB","","58","Cheshire","15/08/2019","2019-08-15","2019-08-15","D","Net","Brighton, Phil","Brighton, Phil","Certain","female","Adult","1","false","","Bickley Swamp","","30/01/2020 17:33","18/02/2020 08:12","Accepted","Considered correct","","Mitchell, Ryan","18/02/2020 08:12","","Passed checks"
